CODIGO;CODIGO_BARRAS;NOME_PRODUTO;UN_MEDIDA;Estoque;PRECO_FORNECEDOR;PRECO_CUSTO;PRECO_MINIMO_VENDA;PRECO_VENDA;NCM;COD_SITUACAO T._ICM;CSOSN;ALICOTA_ICMS;REDUCAO_ICMS;MVA
5526;4505;*COLUNA GONDOLA;PC;0.0;53.5;58.85;80.0;80.0;7309.00.90;60.0;500.0;0.0;0.0;0.0
5526;5526;*COLUNA GONDOLA;PC;0.0;53.5;58.85;80.0;80.0;7309.00.90;60.0;500.0;0.0;0.0;0.0
5527;5527;*COLUNA LAVAT BRANCO ATLANT BELIZE;UND;3.0;26.0;26.24;50.0;50.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5527;7,89E+12;*COLUNA LAVAT BRANCO ATLANT BELIZE;UND;3.0;26.0;26.24;50.0;50.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5528;5528;*COLUNA LAVAT CINZA ARIES ETERNIT;PC;0.0;31.81;32.1;55.0;55.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5528;7,90E+12;*COLUNA LAVAT CINZA ARIES ETERNIT;PC;0.0;31.81;32.1;55.0;55.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5529;5529;*COLUNA ;UND;1.0;28.68;28.94;49.99;49.99;6910.90.00;60.0;500.0;0.0;0.0;0.0
5529;7,89E+12;*COLUNA ;UND;1.0;28.68;28.94;49.99;49.99;6910.90.00;60.0;500.0;0.0;0.0;0.0
5530;5530;*COLUNA LAVATORIO ARIES BRANCO ETERNIT;UND;1.0;27.0;27.25;60.0;66.9;6910.90.00;60.0;500.0;0.0;0.0;0.0
5530;7,90E+12;*COLUNA LAVATORIO ARIES BRANCO ETERNIT;UND;1.0;27.0;27.25;60.0;66.9;6910.90.00;60.0;500.0;0.0;0.0;0.0
5531;5531;*COLUNA P COLUNA CZ ESCURO LUZARTE;PC;0.0;38.9;41.81;70.0;70.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5531;7,90E+12;*COLUNA P COLUNA CZ ESCURO LUZARTE;PC;0.0;38.9;41.81;70.0;70.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5532;5532;*COLUNA P/ LAVAT BRANCO BELIZE;UND;0.0;24.59;24.82;50.0;55.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5532;7,89E+11;*COLUNA P/ LAVAT BRANCO BELIZE;UND;0.0;24.59;24.82;50.0;55.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5533;11533;*COLUNA P/ LAVAT CINZA BELIZE;UND;0.0;30.49;30.49;54.99;54.99;6910.90.00;60.0;500.0;0.0;0.0;0.0
5533;5533;*COLUNA P/ LAVAT CINZA BELIZE;UND;0.0;30.49;30.49;54.99;54.99;6910.90.00;60.0;500.0;0.0;0.0;0.0
5534;114654;COLUNA + LAVATORIO BRANCO SAVEIRO CELITE;UND;0.0;137.12;137.12;225.0;250.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5534;4150;COLUNA + LAVATORIO BRANCO SAVEIRO CELITE;UND;0.0;137.12;137.12;225.0;250.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5534;114654;COLUNA + LAVATORIO BRANCO SAVEIRO CELITE;UND;10.0;137.12;137.12;225.0;250.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5534;4150;COLUNA + LAVATORIO BRANCO SAVEIRO CELITE;UND;10.0;137.12;137.12;225.0;250.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5537;2945;*COLUNA P/ LAVATORIO BRC LOGASA PARATI;UND;0.0;30.95;30.95;50.0;50.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5537;5537;*COLUNA P/ LAVATORIO BRC LOGASA PARATI;UND;0.0;30.95;30.95;50.0;50.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5538;5538;*COLUNA P/ LAVATORIO CINZA LOGASA;PC;0.0;35.54;35.54;50.0;50.0;7326.19.00;60.0;500.0;18.0;0.0;0.0
5538;7,90E+12;*COLUNA P/ LAVATORIO CINZA LOGASA;PC;0.0;35.54;35.54;50.0;50.0;7326.19.00;60.0;500.0;18.0;0.0;0.0
5539;21391;*COLUNA + LAVATORIO ASPEN CINZA REAL DECA;PC;0.0;167.14;179.18;260.0;289.9;6910.90.00;60.0;500.0;0.0;0.0;0.0
5539;5539;*COLUNA + LAVATORIO ASPEN CINZA REAL DECA;PC;0.0;167.14;179.18;260.0;289.9;6910.90.00;60.0;500.0;0.0;0.0;0.0
5540;41500;*COLUNA P/ LAVATORIO CZ PRATA CELITE SAVEIRO;UND;0.0;27.69;29.68;55.01;55.01;6910.90.00;60.0;500.0;0.0;0.0;0.0
5540;5540;*COLUNA P/ LAVATORIO CZ PRATA CELITE SAVEIRO;UND;0.0;27.69;29.68;55.01;55.01;6910.90.00;60.0;500.0;0.0;0.0;0.0
5541;1681;COLUNA + LAVATORIO CINZA GARDENIA MARI;PC;0.0;145.33;145.33;200.0;225.0;6910.10.00;60.0;500.0;0.0;0.0;0.0
5541;5541;COLUNA + LAVATORIO CINZA GARDENIA MARI;PC;0.0;145.33;145.33;200.0;225.0;6910.10.00;60.0;500.0;0.0;0.0;0.0
5542;5542;*COLUNA + LAVATORIO EVORA BRANCO LUZARTE;CJ;0.0;45.0;48.24;83.41;177.9;6910.90.00;60.0;500.0;0.0;0.0;0.0
5542;7,90E+12;*COLUNA + LAVATORIO EVORA BRANCO LUZARTE;CJ;0.0;45.0;48.24;83.41;177.9;6910.90.00;60.0;500.0;0.0;0.0;0.0
5543;5543;*DECA RAVENA SEM USO;UND;0.0;1.0;1.0;1.0;1.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5543;7,89E+12;*DECA RAVENA SEM USO;UND;0.0;1.0;1.0;1.0;1.0;6910.90.00;60.0;500.0;0.0;0.0;0.0
5544;15333;*COLUNA ;BR;0.0;69.0;69.0;90.0;99.0;7214.20.00;60.0;500.0;0.0;0.0;0.0
5544;5544;*COLUNA ;BR;0.0;69.0;69.0;90.0;99.0;7214.20.00;60.0;500.0;0.0;0.0;0.0
5545;28000003;*COLUNA POP;BAR;0.0;0.01;0.01;0.01;0.01;7308.90.10;60.0;500.0;0.0;0.0;0.0
5545;5545;*COLUNA POP;BAR;0.0;0.01;0.01;0.01;0.01;7308.90.10;60.0;500.0;0.0;0.0;0.0
5545;28000003;*COLUNA POP;BAR;0.0;0.01;0.01;0.01;0.01;7308.90.10;60.0;500.0;0.0;0.0;0.0
5545;5545;*COLUNA POP;BAR;0.0;0.01;0.01;0.01;0.01;7308.90.10;60.0;500.0;0.0;0.0;0.0
5546;28000116;*COLUNA ;BR;0.0;1.0;1.0;1.0;1.0;7214.20.00;60.0;500.0;0.0;0.0;0.0
5546;5546;*COLUNA ;BR;0.0;1.0;1.0;1.0;1.0;7214.20.00;60.0;500.0;0.0;0.0;0.0
5547;1358;COMPENSADO 4MM MOVELEIRO;PC;3.0;70.0;70.0;100.0;115.0;4412.39.00;0.0;102.0;18.0;0.0;0.0
5547;5547;COMPENSADO 4MM MOVELEIRO;PC;3.0;70.0;70.0;100.0;115.0;4412.39.00;0.0;102.0;18.0;0.0;0.0
5548;5548;*COMPRESSOR AR DIRETO 3.6BAR WORKER;UND;0.0;375.27;375.27;549.99;549.99;8414.80.19;60.0;500.0;18.0;0.0;0.0
5548;7,90E+12;*COMPRESSOR AR DIRETO 3.6BAR WORKER;UND;0.0;375.27;375.27;549.99;549.99;8414.80.19;60.0;500.0;18.0;0.0;0.0
5549;5549;*COMPRESSOR DE AR AUTO 12V CAV12 VONDER;UND;1.0;75.87;75.87;149.9;149.9;8414.80.19;60.0;500.0;18.0;0.0;0.0
5549;7,89E+12;*COMPRESSOR DE AR AUTO 12V CAV12 VONDER;UND;1.0;75.87;75.87;149.9;149.9;8414.80.19;60.0;500.0;18.0;0.0;0.0
5550;5550;*CONE ATERRAMENTO PLASFIL;UND;0.0;2.6;2.73;5.35;6.0;3925.90.90;60.0;500.0;0.0;0.0;0.0
5550;7,90E+12;*CONE ATERRAMENTO PLASFIL;UND;0.0;2.6;2.73;5.35;6.0;3925.90.90;60.0;500.0;0.0;0.0;0.0
5551;5551;*CONE ATERRAMENTO ROMA;UND;0.0;3.8;3.8;8.0;8.0;8538.10.00;60.0;500.0;0.0;0.0;0.0
5551;7,89E+12;*CONE ATERRAMENTO ROMA;UND;0.0;3.8;3.8;8.0;8.0;8538.10.00;60.0;500.0;0.0;0.0;0.0
5552;5552;*CONE SINALIZAÇAO 50CM LR/BR VONDER;UND;4.0;9.3;9.3;16.0;16.0;3917.22.00;60.0;500.0;18.0;0.0;0.0
5552;7,89E+12;*CONE SINALIZAÇAO 50CM LR/BR VONDER;UND;4.0;9.3;9.3;16.0;16.0;3917.22.00;60.0;500.0;18.0;0.0;0.0
5553;148449;*CONE SINALIZAÇAO 75CM LR/BR KTELI;UND;1.0;20.82;20.82;33.99;33.99;8608.00.90;60.0;500.0;18.0;0.0;0.0
5553;5553;*CONE SINALIZAÇAO 75CM LR/BR KTELI;UND;1.0;20.82;20.82;33.99;33.99;8608.00.90;60.0;500.0;18.0;0.0;0.0
5554;5554;CONECTOR 1/2 HASTE ATERRAMENTO;UND;34.0;2.14;2.17;4.0;4.5;8536.49.00;60.0;500.0;0.0;0.0;0.0
5554;7,90E+12;CONECTOR 1/2 HASTE ATERRAMENTO;UND;34.0;2.14;2.17;4.0;4.5;8536.49.00;60.0;500.0;0.0;0.0;0.0
5554;5554;CONECTOR 1/2 HASTE ATERRAMENTO;UND;25.0;2.14;2.17;4.0;4.5;8536.49.00;60.0;500.0;0.0;0.0;0.0
5554;7,90E+12;CONECTOR 1/2 HASTE ATERRAMENTO;UND;25.0;2.14;2.17;4.0;4.5;8536.49.00;60.0;500.0;0.0;0.0;0.0
5555;5555;*CONECTOR ;UND;0.0;0.99;1.01;2.25;2.25;8536.49.00;60.0;500.0;0.0;0.0;0.0
5555;7,90E+12;*CONECTOR ;UND;0.0;0.99;1.01;2.25;2.25;8536.49.00;60.0;500.0;0.0;0.0;0.0
5556;5556;*CONECTOR ANEL TV COAX 12X2 GARRA;UND;0.0;1.69;1.85;2.5;2.5;8536.69.90;60.0;500.0;0.0;0.0;0.0
5556;7,90E+12;*CONECTOR ANEL TV COAX 12X2 GARRA;UND;0.0;1.69;1.85;2.5;2.5;8536.69.90;60.0;500.0;0.0;0.0;0.0
5557;5557;*CONECTOR ANTENA ROSC CB COAXIAL RG59 FOXLUX;UND;7.0;0.34;0.34;1.0;1.5;8536.90.90;60.0;500.0;0.0;0.0;0.0
5557;7,90E+12;*CONECTOR ANTENA ROSC CB COAXIAL RG59 FOXLUX;UND;7.0;0.34;0.34;1.0;1.5;8536.90.90;60.0;500.0;0.0;0.0;0.0
5558;5558;*CONJUNTO P/JARDIM 3PC VONDER;CJ;3.0;17.32;17.32;32.5;32.5;8201.90.00;0.0;102.0;18.0;0.0;0.0
5558;7,89E+12;*CONJUNTO P/JARDIM 3PC VONDER;CJ;3.0;17.32;17.32;32.5;32.5;8201.90.00;0.0;102.0;18.0;0.0;0.0
5559;5559;*CORANTE AMARELO 50ML JUNTALIDER;PC;1.0;1.53;1.53;2.5;2.5;3206.49.90;60.0;500.0;18.0;0.0;0.0
5559;7,90E+12;*CORANTE AMARELO 50ML JUNTALIDER;PC;1.0;1.53;1.53;2.5;2.5;3206.49.90;60.0;500.0;18.0;0.0;0.0
5560;5560;*CORANTE AMARELO HIDRACOR LIQ BIS50ML HX;UND;1.0;1.88;1.88;3.3;3.3;3204.17.00;60.0;500.0;0.0;0.0;0.0
5560;7,90E+12;*CORANTE AMARELO HIDRACOR LIQ BIS50ML HX;UND;1.0;1.88;1.88;3.3;3.3;3204.17.00;60.0;500.0;0.0;0.0;0.0
5561;5561;*CORANTE GLOBO 50ML AMARELO;UND;13.0;2.56;2.57;5.07;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5561;7,89E+12;*CORANTE GLOBO 50ML AMARELO;UND;13.0;2.56;2.57;5.07;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5562;5562;*CORANTE GLOBO 50ML AZUL;UND;6.0;1.83;1.83;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5562;7,89E+12;*CORANTE GLOBO 50ML AZUL;UND;6.0;1.83;1.83;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5563;5563;*CORANTE GLOBO 50ML MARROM;UND;2.0;2.38;2.53;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5563;7,89E+12;*CORANTE GLOBO 50ML MARROM;UND;2.0;2.38;2.53;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5564;5564;*CORANTE GLOBO 50ML PRETO;UND;0.0;2.68;2.69;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5564;7,89E+12;*CORANTE GLOBO 50ML PRETO;UND;0.0;2.68;2.69;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5565;5565;*CORANTE GLOBO 50ML VERDE;UND;0.0;2.08;2.08;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5565;7,89E+12;*CORANTE GLOBO 50ML VERDE;UND;0.0;2.08;2.08;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5566;5566;*CORANTE GLOBO 50ML VERMELHO;UND;1.0;2.34;2.35;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5566;7,89E+12;*CORANTE GLOBO 50ML VERMELHO;UND;1.0;2.34;2.35;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5567;478021;CORANTE HIDROCOLOR 50ML AMARELO;UND;0.0;3.13;3.13;5.0;5.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5567;5567;CORANTE HIDROCOLOR 50ML AMARELO;UND;0.0;3.13;3.13;5.0;5.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5568;5568;*CORANTE HIDROCOLOR 50ML AZUL;UND;24800000.0;2.25;2.25;3.96;5.0;3204.17.00;60.0;500.0;0.0;0.0;0.0
5568;7,90E+12;*CORANTE HIDROCOLOR 50ML AZUL;UND;24800000.0;2.25;2.25;3.96;5.0;3204.17.00;60.0;500.0;0.0;0.0;0.0
5569;478069;CORANTE HIDROCOLOR 50ML MARROM;UND;2.0;3.06;3.06;5.0;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5570;5570;*CORANTE HIDROCOLOR 50ML VERDE;UND;0.0;3.06;3.06;5.6;6.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5570;7,90E+12;*CORANTE HIDROCOLOR 50ML VERDE;UND;0.0;3.06;3.06;5.6;6.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5570;5570;*CORANTE HIDROCOLOR 50ML VERDE;UND;12.0;3.06;3.06;5.6;6.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5570;7,90E+12;*CORANTE HIDROCOLOR 50ML VERDE;UND;12.0;3.06;3.06;5.6;6.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5571;5571;*CORANTE HIDROCOLOR 50ML VERMELHO;UND;1.0;1.37;1.37;2.5;2.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5571;7,90E+12;*CORANTE HIDROCOLOR 50ML VERMELHO;UND;1.0;1.37;1.37;2.5;2.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5572;5572;*CORANTE IQUINE 50ML AMARELO;UND;0.0;2.91;2.92;4.8;4.8;3204.17.00;60.0;500.0;0.0;0.0;0.0
5572;7,89E+12;*CORANTE IQUINE 50ML AMARELO;UND;0.0;2.91;2.92;4.8;4.8;3204.17.00;60.0;500.0;0.0;0.0;0.0
5573;5573;*CORANTE IQUINE 50ML AZUL;UND;0.0;2.55;2.56;4.9;4.9;3204.17.00;60.0;500.0;0.0;0.0;0.0
5573;7,89E+12;*CORANTE IQUINE 50ML AZUL;UND;0.0;2.55;2.56;4.9;4.9;3204.17.00;60.0;500.0;0.0;0.0;0.0
5574;5574;*CORANTE IQUINE 50ML LARANJA;UND;0.0;2.91;2.92;4.8;4.8;3204.17.00;60.0;500.0;0.0;0.0;0.0
5574;7,89E+12;*CORANTE IQUINE 50ML LARANJA;UND;0.0;2.91;2.92;4.8;4.8;3204.17.00;60.0;500.0;0.0;0.0;0.0
5576;5576;*CORANTE IQUINE 50ML MARROM;UND;8.0;2.82;2.83;4.65;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5576;7,89E+12;*CORANTE IQUINE 50ML MARROM;UND;8.0;2.82;2.83;4.65;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5577;5577;*CORANTE IQUINE 50ML OCRE;UND;4.0;2.82;2.83;4.65;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5577;7,89E+12;*CORANTE IQUINE 50ML OCRE;UND;4.0;2.82;2.83;4.65;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5578;5578;*CORANTE IQUINE 50ML PRETO;UND;0.0;2.82;2.83;5.28;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5578;7,89E+12;*CORANTE IQUINE 50ML PRETO;UND;0.0;2.82;2.83;5.28;5.6;3204.17.00;60.0;500.0;0.0;0.0;0.0
5579;5579;*CORANTE IQUINE 50ML VERDE;UND;0.0;3.66;3.67;6.0;6.0;3204.17.00;60.0;500.0;0.0;0.0;0.0
5579;7,89E+12;*CORANTE IQUINE 50ML VERDE;UND;0.0;3.66;3.67;6.0;6.0;3204.17.00;60.0;500.0;0.0;0.0;0.0
5580;5580;*CORANTE IQUINE 50ML VERMELHO;UND;3.0;2.91;2.92;4.8;4.8;3204.17.00;60.0;500.0;0.0;0.0;0.0
5580;7,89E+12;*CORANTE IQUINE 50ML VERMELHO;UND;3.0;2.91;2.92;4.8;4.8;3204.17.00;60.0;500.0;0.0;0.0;0.0
5581;5581;*CORANTE IQUINE 50ML VIOLETA;UND;1.0;2.91;2.92;4.8;4.8;3204.17.00;60.0;500.0;0.0;0.0;0.0
5581;7,89E+12;*CORANTE IQUINE 50ML VIOLETA;UND;1.0;2.91;2.92;4.8;4.8;3204.17.00;60.0;500.0;0.0;0.0;0.0
5582;5582;*CORANTE LIQ 50ML AMARELO CORAL;UND;5.0;2.5;2.5;5.5;5.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5582;7,89E+12;*CORANTE LIQ 50ML AMARELO CORAL;UND;5.0;2.5;2.5;5.5;5.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5583;5583;*CORANTE LIQ 50ML AZUL CORAL;UND;1.0;4.04;4.05;7.0;7.0;3204.17.00;60.0;500.0;0.0;0.0;0.0
5583;7,89E+12;*CORANTE LIQ 50ML AZUL CORAL;UND;1.0;4.04;4.05;7.0;7.0;3204.17.00;60.0;500.0;0.0;0.0;0.0
5584;5584;*CORANTE LIQ 50ML LARANJA CORAL;UND;0.0;2.5;2.5;5.5;5.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5584;7,89E+12;*CORANTE LIQ 50ML LARANJA CORAL;UND;0.0;2.5;2.5;5.5;5.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5585;5585;*CORANTE LIQ 50ML OCRE CORAL;UND;0.0;2.5;2.5;5.5;5.5;3206.49.90;60.0;500.0;0.0;0.0;0.0
5585;7,89E+12;*CORANTE LIQ 50ML OCRE CORAL;UND;0.0;2.5;2.5;5.5;5.5;3206.49.90;60.0;500.0;0.0;0.0;0.0
5586;5586;*CORANTE LIQ 50ML VERDE CORAL;UND;0.0;2.5;2.5;5.5;5.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5586;7,89E+12;*CORANTE LIQ 50ML VERDE CORAL;UND;0.0;2.5;2.5;5.5;5.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5587;5587;*CORANTE LIQ 50ML VERMELHO CORAL;UND;0.0;4.04;4.05;7.0;7.0;3204.17.00;60.0;500.0;0.0;0.0;0.0
5587;7,89E+12;*CORANTE LIQ 50ML VERMELHO CORAL;UND;0.0;4.04;4.05;7.0;7.0;3204.17.00;60.0;500.0;0.0;0.0;0.0
5588;5588;*CORANTE LIQ 50ML VIOLETA CORAL;UND;5.0;2.5;2.5;5.5;5.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5588;7,89E+12;*CORANTE LIQ 50ML VIOLETA CORAL;UND;5.0;2.5;2.5;5.5;5.5;3204.17.00;60.0;500.0;0.0;0.0;0.0
5589;5589;*CORANTE MARROM 50ML XADREZ;UND;6.0;2.38;2.53;7.0;7.8;3204.17.00;60.0;500.0;0.0;0.0;0.0
5589;7,89E+12;*CORANTE MARROM 50ML XADREZ;UND;6.0;2.38;2.53;7.0;7.8;3204.17.00;60.0;500.0;0.0;0.0;0.0
5590;5590;*CORANTE PRETO CORAL LIQ BIS50ML;UND;0.0;4.68;4.7;7.5;7.5;3206.49.90;0.0;102.0;18.0;0.0;0.0
5590;7,89E+12;*CORANTE PRETO CORAL LIQ BIS50ML;UND;0.0;4.68;4.7;7.5;7.5;3206.49.90;0.0;102.0;18.0;0.0;0.0
5591;5591;*CORANTE SUVINIL OCRE 50ML;UND;4.0;3.08;3.08;5.5;5.5;3206.49.90;60.0;500.0;18.0;0.0;0.0
5591;7,89E+12;*CORANTE SUVINIL OCRE 50ML;UND;4.0;3.08;3.08;5.5;5.5;3206.49.90;60.0;500.0;18.0;0.0;0.0
5592;5592;*CORDA 08MM SED.ART.VERM/SORT C240M;MT;4500000.0;0.59;0.59;1.3;1.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5592;7,90E+12;*CORDA 08MM SED.ART.VERM/SORT C240M;MT;4500000.0;0.59;0.59;1.3;1.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5593;11978;*CORDA 10MM COLORIDA ARTEPLAS 1MT;MT;0.0;0.79;0.79;1.3;1.3;5607.50.90;0.0;102.0;18.0;0.0;0.0
5593;5593;*CORDA 10MM COLORIDA ARTEPLAS 1MT;MT;0.0;0.79;0.79;1.3;1.3;5607.50.90;0.0;102.0;18.0;0.0;0.0
5594;5594;*CORDA 10MM SED PRTA/SORT ART;MT;23500000.0;0.86;0.86;1.5;1.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5594;7,90E+12;*CORDA 10MM SED PRTA/SORT ART;MT;23500000.0;0.86;0.86;1.5;1.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5595;5595;*CORDA 10MM SEDA VERMELHA ART;MT;0.0;0.86;0.86;1.5;1.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5595;7,90E+12;*CORDA 10MM SEDA VERMELHA ART;MT;0.0;0.86;0.86;1.5;1.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5595;5595;*CORDA 10MM SEDA VERMELHA ART;MT;0.0;0.86;0.86;1.5;1.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5595;7,90E+12;*CORDA 10MM SEDA VERMELHA ART;MT;0.0;0.86;0.86;1.5;1.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5596;5596;*CORDA 12MM SED AZUL/SORT ARTEPLAS;MTS;0.0;1.43;1.44;2.5;2.8;5607.50.90;0.0;102.0;18.0;0.0;0.0
5596;7,90E+12;*CORDA 12MM SED AZUL/SORT ARTEPLAS;MTS;0.0;1.43;1.44;2.5;2.8;5607.50.90;0.0;102.0;18.0;0.0;0.0
5597;11975;*CORDA 4MM COLORIDA 1MT;MT;0.0;0.42;0.42;0.7;0.7;5607.50.90;0.0;102.0;18.0;0.0;0.0
5597;5597;*CORDA 4MM COLORIDA 1MT;MT;0.0;0.42;0.42;0.7;0.7;5607.50.90;0.0;102.0;18.0;0.0;0.0
5598;5598;*CORDA 4MM SED.ART.COLORIDA  220M;MT;0.0;0.38;0.38;0.7;0.7;5607.50.90;0.0;102.0;18.0;0.0;0.0
5598;7,90E+12;*CORDA 4MM SED.ART.COLORIDA  220M;MT;0.0;0.38;0.38;0.7;0.7;5607.50.90;0.0;102.0;18.0;0.0;0.0
5599;5599;*CORDA 6MM SED.ART.COLORIDA 150M;MT;0.0;0.43;0.43;1.0;1.25;5607.50.90;0.0;102.0;18.0;0.0;0.0
5599;7,90E+12;*CORDA 6MM SED.ART.COLORIDA 150M;MT;0.0;0.43;0.43;1.0;1.25;5607.50.90;0.0;102.0;18.0;0.0;0.0
5600;11977;*CORDA 8MM COLORIDA ARTEPLAS 1MT;MT;0.0;0.56;0.56;1.25;1.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5600;5600;*CORDA 8MM COLORIDA ARTEPLAS 1MT;MT;0.0;0.56;0.56;1.25;1.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5601;5601;CORDA 4MM VERDE CARRETEL FORCE;MT;383.0;0.42;0.42;0.7;0.8;5607.49.00;0.0;102.0;18.0;0.0;0.0
5601;855024;CORDA 4MM VERDE CARRETEL FORCE;MT;383.0;0.42;0.42;0.7;0.8;5607.49.00;0.0;102.0;18.0;0.0;0.0
5602;5602;CORDA 6MM COLORIDA/LARANJA CARRETEL FORCE;MT;323.0;0.62;0.62;1.0;1.15;5607.49.00;0.0;102.0;18.0;0.0;0.0
5602;853006;CORDA 6MM COLORIDA/LARANJA CARRETEL FORCE;MT;323.0;0.62;0.62;1.0;1.15;5607.49.00;0.0;102.0;18.0;0.0;0.0
5603;5603;*CORDA PP08MM VERMELHA RIOMAR;MT;0.0;0.79;0.79;1.3;1.3;5607.49.00;0.0;102.0;18.0;0.0;0.0
5603;7,90E+12;*CORDA PP08MM VERMELHA RIOMAR;MT;0.0;0.79;0.79;1.3;1.3;5607.49.00;0.0;102.0;18.0;0.0;0.0
5604;5604;*CORDA PP10MM VERMELHA RIOMAR;MT;0.0;1.07;1.07;1.5;1.5;5607.49.00;0.0;102.0;18.0;0.0;0.0
5604;7,90E+12;*CORDA PP10MM VERMELHA RIOMAR;MT;0.0;1.07;1.07;1.5;1.5;5607.49.00;0.0;102.0;18.0;0.0;0.0
5605;5605;*CORDA SEDA 12MM FORCE VERME METRO;KGS;0.0;20.0;20.0;27.0;30.0;5607.50.90;0.0;102.0;18.0;0.0;0.0
5606;10989;*CORDA SEDA 10MM TRANÇADA C/ALMA METRO;MT;0.0;0.94;0.98;1.29;1.29;5607.90.90;0.0;102.0;18.0;0.0;0.0
5606;5606;*CORDA SEDA 10MM TRANÇADA C/ALMA METRO;MT;0.0;0.94;0.98;1.29;1.29;5607.90.90;0.0;102.0;18.0;0.0;0.0
5607;1566;*CORDA VERDE 10MM POLIE 1MT=65G;KG;0.0;13.98;14.82;24.5;24.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5607;5607;*CORDA VERDE 10MM POLIE 1MT=65G;KG;0.0;13.98;14.82;24.5;24.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5608;5608;*CORDA VERDE 12MM POLIE 1MT=G85;KG;0.0;19.0;20.0;30.0;33.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5608;594;*CORDA VERDE 12MM POLIE 1MT=G85;KG;0.0;19.0;20.0;30.0;33.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
5609;5609;*CORDA VERDE 6MM POLIE 1MT=2.3G;KG;2600000.0;13.7;14.52;27.9;27.9;5607.50.90;0.0;102.0;18.0;0.0;0.0
5609;575;*CORDA VERDE 6MM POLIE 1MT=2.3G;KG;2600000.0;13.7;14.52;27.9;27.9;5607.50.90;0.0;102.0;18.0;0.0;0.0
5610;5610;*CORDA VERDE 8MM POLIE 1MT=48G;KG;380000.0;10.4;11.02;24.5;24.5;5607.50.90;0.0;102.0;18.0;0.0;0.0
